TERRITORIO#es,TERRITORIO_CODE,SEXO#es,SEXO_CODE,JORNADA_LABORAL_TIPO#es,JORNADA_LABORAL_TIPO_CODE,TIME_PERIOD#es,TIME_PERIOD_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION#es,NOTAS_OBSERVACION#es,ESTADO_OBSERVACION#es
La Victoria de Acentejo,38051,Mujeres,F,Tiempo parcial,PT,2022 Cuarto trimestre,2022-Q4,512,,,
La Victoria de Acentejo,38051,Hombres,M,Tiempo parcial,PT,2023 Primer trimestre,2023-Q1,181,,,
La Victoria de Acentejo,38051,Mujeres,F,Tiempo parcial,PT,2023 Primer trimestre,2023-Q1,511,,,
La Victoria de Acentejo,38051,Hombres,M,Tiempo parcial,PT,2023 Segundo trimestre,2023-Q2,166,,,
La Victoria de Acentejo,38051,Mujeres,F,Tiempo parcial,PT,2023 Segundo trimestre,2023-Q2,487,,,
La Victoria de Acentejo,38051,Hombres,M,Tiempo parcial,PT,2023 Tercer trimestre,2023-Q3,171,,,
La Victoria de Acentejo,38051,Mujeres,F,Tiempo parcial,PT,2023 Tercer trimestre,2023-Q3,497,,,
La Victoria de Acentejo,38051,Hombres,M,Tiempo parcial,PT,2023 Cuarto trimestre,2023-Q4,186,,,
La Victoria de Acentejo,38051,Mujeres,F,Tiempo parcial,PT,2023 Cuarto trimestre,2023-Q4,515,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2011 Segundo trimestre,2011-Q2,238,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2011 Segundo trimestre,2011-Q2,181,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2011 Tercer trimestre,2011-Q3,240,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2011 Tercer trimestre,2011-Q3,179,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2011 Cuarto trimestre,2011-Q4,231,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2011 Cuarto trimestre,2011-Q4,170,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2012 Primer trimestre,2012-Q1,231,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2012 Primer trimestre,2012-Q1,171,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2012 Segundo trimestre,2012-Q2,229,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2012 Segundo trimestre,2012-Q2,164,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2012 Tercer trimestre,2012-Q3,219,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2012 Tercer trimestre,2012-Q3,158,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2012 Cuarto trimestre,2012-Q4,215,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2012 Cuarto trimestre,2012-Q4,152,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2013 Primer trimestre,2013-Q1,215,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2013 Primer trimestre,2013-Q1,152,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2013 Segundo trimestre,2013-Q2,216,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2013 Segundo trimestre,2013-Q2,156,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2013 Tercer trimestre,2013-Q3,222,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2013 Tercer trimestre,2013-Q3,161,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2013 Cuarto trimestre,2013-Q4,217,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2013 Cuarto trimestre,2013-Q4,162,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2014 Primer trimestre,2014-Q1,211,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2014 Primer trimestre,2014-Q1,155,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2014 Segundo trimestre,2014-Q2,224,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2014 Segundo trimestre,2014-Q2,154,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2014 Tercer trimestre,2014-Q3,223,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2014 Tercer trimestre,2014-Q3,157,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2014 Cuarto trimestre,2014-Q4,217,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2014 Cuarto trimestre,2014-Q4,160,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2015 Primer trimestre,2015-Q1,213,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2015 Primer trimestre,2015-Q1,153,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2015 Segundo trimestre,2015-Q2,227,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2015 Segundo trimestre,2015-Q2,151,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2015 Tercer trimestre,2015-Q3,226,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2015 Tercer trimestre,2015-Q3,147,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2015 Cuarto trimestre,2015-Q4,227,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2015 Cuarto trimestre,2015-Q4,148,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2016 Primer trimestre,2016-Q1,230,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2016 Primer trimestre,2016-Q1,140,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2016 Segundo trimestre,2016-Q2,225,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2016 Segundo trimestre,2016-Q2,138,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2016 Tercer trimestre,2016-Q3,235,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2016 Tercer trimestre,2016-Q3,138,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2016 Cuarto trimestre,2016-Q4,228,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2016 Cuarto trimestre,2016-Q4,150,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2017 Primer trimestre,2017-Q1,230,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2017 Primer trimestre,2017-Q1,147,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2017 Segundo trimestre,2017-Q2,239,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2017 Segundo trimestre,2017-Q2,140,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2017 Tercer trimestre,2017-Q3,242,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2017 Tercer trimestre,2017-Q3,146,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2017 Cuarto trimestre,2017-Q4,230,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2017 Cuarto trimestre,2017-Q4,144,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2018 Primer trimestre,2018-Q1,227,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2018 Primer trimestre,2018-Q1,152,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2018 Segundo trimestre,2018-Q2,243,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2018 Segundo trimestre,2018-Q2,155,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2018 Tercer trimestre,2018-Q3,245,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2018 Tercer trimestre,2018-Q3,163,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2018 Cuarto trimestre,2018-Q4,244,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2018 Cuarto trimestre,2018-Q4,158,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2019 Primer trimestre,2019-Q1,244,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2019 Primer trimestre,2019-Q1,160,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2019 Segundo trimestre,2019-Q2,249,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2019 Segundo trimestre,2019-Q2,162,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2019 Tercer trimestre,2019-Q3,249,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2019 Tercer trimestre,2019-Q3,160,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2019 Cuarto trimestre,2019-Q4,245,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2019 Cuarto trimestre,2019-Q4,166,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2020 Primer trimestre,2020-Q1,220,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2020 Primer trimestre,2020-Q1,152,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2020 Segundo trimestre,2020-Q2,223,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2020 Segundo trimestre,2020-Q2,146,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2020 Tercer trimestre,2020-Q3,226,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2020 Tercer trimestre,2020-Q3,142,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2020 Cuarto trimestre,2020-Q4,215,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2020 Cuarto trimestre,2020-Q4,138,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2021 Primer trimestre,2021-Q1,220,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2021 Primer trimestre,2021-Q1,144,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2021 Segundo trimestre,2021-Q2,221,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2021 Segundo trimestre,2021-Q2,157,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2021 Tercer trimestre,2021-Q3,244,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2021 Tercer trimestre,2021-Q3,170,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2021 Cuarto trimestre,2021-Q4,244,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2021 Cuarto trimestre,2021-Q4,168,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2022 Primer trimestre,2022-Q1,245,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2022 Primer trimestre,2022-Q1,189,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2022 Segundo trimestre,2022-Q2,254,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2022 Segundo trimestre,2022-Q2,195,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2022 Tercer trimestre,2022-Q3,258,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2022 Tercer trimestre,2022-Q3,201,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2022 Cuarto trimestre,2022-Q4,266,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2022 Cuarto trimestre,2022-Q4,212,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2023 Primer trimestre,2023-Q1,268,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2023 Primer trimestre,2023-Q1,212,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2023 Segundo trimestre,2023-Q2,277,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2023 Segundo trimestre,2023-Q2,216,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2023 Tercer trimestre,2023-Q3,292,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2023 Tercer trimestre,2023-Q3,212,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo completo,FT,2023 Cuarto trimestre,2023-Q4,288,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo completo,FT,2023 Cuarto trimestre,2023-Q4,219,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2011 Segundo trimestre,2011-Q2,40,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2011 Segundo trimestre,2011-Q2,40,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2011 Tercer trimestre,2011-Q3,40,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2011 Tercer trimestre,2011-Q3,49,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2011 Cuarto trimestre,2011-Q4,24,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2011 Cuarto trimestre,2011-Q4,45,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2012 Primer trimestre,2012-Q1,27,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2012 Primer trimestre,2012-Q1,48,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2012 Segundo trimestre,2012-Q2,30,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2012 Segundo trimestre,2012-Q2,38,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2012 Tercer trimestre,2012-Q3,29,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2012 Tercer trimestre,2012-Q3,53,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2012 Cuarto trimestre,2012-Q4,39,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2012 Cuarto trimestre,2012-Q4,64,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2013 Primer trimestre,2013-Q1,29,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2013 Primer trimestre,2013-Q1,54,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2013 Segundo trimestre,2013-Q2,28,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2013 Segundo trimestre,2013-Q2,48,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2013 Tercer trimestre,2013-Q3,34,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2013 Tercer trimestre,2013-Q3,58,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2013 Cuarto trimestre,2013-Q4,28,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2013 Cuarto trimestre,2013-Q4,63,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2014 Primer trimestre,2014-Q1,32,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2014 Primer trimestre,2014-Q1,60,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2014 Segundo trimestre,2014-Q2,34,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2014 Segundo trimestre,2014-Q2,47,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2014 Tercer trimestre,2014-Q3,33,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2014 Tercer trimestre,2014-Q3,56,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2014 Cuarto trimestre,2014-Q4,37,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2014 Cuarto trimestre,2014-Q4,60,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2015 Primer trimestre,2015-Q1,42,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2015 Primer trimestre,2015-Q1,60,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2015 Segundo trimestre,2015-Q2,36,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2015 Segundo trimestre,2015-Q2,52,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2015 Tercer trimestre,2015-Q3,37,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2015 Tercer trimestre,2015-Q3,68,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2015 Cuarto trimestre,2015-Q4,39,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2015 Cuarto trimestre,2015-Q4,63,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2016 Primer trimestre,2016-Q1,36,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2016 Primer trimestre,2016-Q1,60,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2016 Segundo trimestre,2016-Q2,41,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2016 Segundo trimestre,2016-Q2,50,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2016 Tercer trimestre,2016-Q3,54,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2016 Tercer trimestre,2016-Q3,60,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2016 Cuarto trimestre,2016-Q4,53,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2016 Cuarto trimestre,2016-Q4,48,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2017 Primer trimestre,2017-Q1,45,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2017 Primer trimestre,2017-Q1,54,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2017 Segundo trimestre,2017-Q2,40,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2017 Segundo trimestre,2017-Q2,57,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2017 Tercer trimestre,2017-Q3,38,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2017 Tercer trimestre,2017-Q3,59,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2017 Cuarto trimestre,2017-Q4,43,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2017 Cuarto trimestre,2017-Q4,58,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2018 Primer trimestre,2018-Q1,43,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2018 Primer trimestre,2018-Q1,70,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2018 Segundo trimestre,2018-Q2,44,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2018 Segundo trimestre,2018-Q2,64,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2018 Tercer trimestre,2018-Q3,45,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2018 Tercer trimestre,2018-Q3,67,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2018 Cuarto trimestre,2018-Q4,47,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2018 Cuarto trimestre,2018-Q4,69,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2019 Primer trimestre,2019-Q1,48,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2019 Primer trimestre,2019-Q1,71,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2019 Segundo trimestre,2019-Q2,48,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2019 Segundo trimestre,2019-Q2,67,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2019 Tercer trimestre,2019-Q3,49,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2019 Tercer trimestre,2019-Q3,72,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2019 Cuarto trimestre,2019-Q4,54,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2019 Cuarto trimestre,2019-Q4,81,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2020 Primer trimestre,2020-Q1,47,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2020 Primer trimestre,2020-Q1,68,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2020 Segundo trimestre,2020-Q2,42,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2020 Segundo trimestre,2020-Q2,59,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2020 Tercer trimestre,2020-Q3,46,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2020 Tercer trimestre,2020-Q3,77,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2020 Cuarto trimestre,2020-Q4,53,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2020 Cuarto trimestre,2020-Q4,83,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2021 Primer trimestre,2021-Q1,50,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2021 Primer trimestre,2021-Q1,71,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2021 Segundo trimestre,2021-Q2,51,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2021 Segundo trimestre,2021-Q2,64,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2021 Tercer trimestre,2021-Q3,51,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2021 Tercer trimestre,2021-Q3,80,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2021 Cuarto trimestre,2021-Q4,50,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2021 Cuarto trimestre,2021-Q4,84,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2022 Primer trimestre,2022-Q1,51,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2022 Primer trimestre,2022-Q1,81,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2022 Segundo trimestre,2022-Q2,50,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2022 Segundo trimestre,2022-Q2,79,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2022 Tercer trimestre,2022-Q3,50,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2022 Tercer trimestre,2022-Q3,81,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2022 Cuarto trimestre,2022-Q4,50,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2022 Cuarto trimestre,2022-Q4,83,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2023 Primer trimestre,2023-Q1,43,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2023 Primer trimestre,2023-Q1,86,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2023 Segundo trimestre,2023-Q2,42,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2023 Segundo trimestre,2023-Q2,85,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2023 Tercer trimestre,2023-Q3,42,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2023 Tercer trimestre,2023-Q3,85,,,
Vilaflor de Chasna,38052,Hombres,M,Tiempo parcial,PT,2023 Cuarto trimestre,2023-Q4,48,,,
Vilaflor de Chasna,38052,Mujeres,F,Tiempo parcial,PT,2023 Cuarto trimestre,2023-Q4,81,,,
La Gomera,ES706,Hombres,M,Tiempo completo,FT,2011 Segundo trimestre,2011-Q2,3320,,,
La Gomera,ES706,Mujeres,F,Tiempo completo,FT,2011 Segundo trimestre,2011-Q2,2393,,,
La Gomera,ES706,Hombres,M,Tiempo completo,FT,2011 Tercer trimestre,2011-Q3,3243,,,
La Gomera,ES706,Mujeres,F,Tiempo completo,FT,2011 Tercer trimestre,2011-Q3,2352,,,
La Gomera,ES706,Hombres,M,Tiempo completo,FT,2011 Cuarto trimestre,2011-Q4,2685,,,
La Gomera,ES706,Mujeres,F,Tiempo completo,FT,2011 Cuarto trimestre,2011-Q4,2084,,,
La Gomera,ES706,Hombres,M,Tiempo completo,FT,2012 Primer trimestre,2012-Q1,2540,,,
La Gomera,ES706,Mujeres,F,Tiempo completo,FT,2012 Primer trimestre,2012-Q1,1989,,,
La Gomera,ES706,Hombres,M,Tiempo completo,FT,2012 Segundo trimestre,2012-Q2,2477,,,
La Gomera,ES706,Mujeres,F,Tiempo completo,FT,2012 Segundo trimestre,2012-Q2,1930,,,
La Gomera,ES706,Hombres,M,Tiempo completo,FT,2012 Tercer trimestre,2012-Q3,2518,,,
La Gomera,ES706,Mujeres,F,Tiempo completo,FT,2012 Tercer trimestre,2012-Q3,1908,,,
La Gomera,ES706,Hombres,M,Tiempo completo,FT,2012 Cuarto trimestre,2012-Q4,2327,,,
La Gomera,ES706,Mujeres,F,Tiempo completo,FT,2012 Cuarto trimestre,2012-Q4,1844,,,
La Gomera,ES706,Hombres,M,Tiempo completo,FT,2013 Primer trimestre,2013-Q1,2251,,,
La Gomera,ES706,Mujeres,F,Tiempo completo,FT,2013 Primer trimestre,2013-Q1,1773,,,
La Gomera,ES706,Hombres,M,Tiempo completo,FT,2013 Segundo trimestre,2013-Q2,2264,,,
La Gomera,ES706,Mujeres,F,Tiempo completo,FT,2013 Segundo trimestre,2013-Q2,1766,,,
La Gomera,ES706,Hombres,M,Tiempo completo,FT,2013 Tercer trimestre,2013-Q3,2625,,,
La Gomera,ES706,Mujeres,F,Tiempo completo,FT,2013 Tercer trimestre,2013-Q3,1863,,,
La Gomera,ES706,Hombres,M,Tiempo completo,FT,2013 Cuarto trimestre,2013-Q4,2473,,,
La Gomera,ES706,Mujeres,F,Tiempo completo,FT,2013 Cuarto trimestre,2013-Q4,1966,,,
La Gomera,ES706,Hombres,M,Tiempo completo,FT,2014 Primer trimestre,2014-Q1,2232,,,
La Gomera,ES706,Mujeres,F,Tiempo completo,FT,2014 Primer trimestre,2014-Q1,1807,,,
La Gomera,ES706,Hombres,M,Tiempo completo,FT,2014 Segundo trimestre,2014-Q2,2495,,,
La Gomera,ES706,Mujeres,F,Tiempo completo,FT,2014 Segundo trimestre,2014-Q2,1910,,,
La Gomera,ES706,Hombres,M,Tiempo completo,FT,2014 Tercer trimestre,2014-Q3,2684,,,
